invoice_id,target_format,is_mapping_valid,mapping_errors,corrected_fields
INV-SRC-00075,nlcius,True,,{}
INV-SRC-00076,facturx,True,,{}
INV-SRC-00077,pint_sg,True,,{}
INV-SRC-00078,facturx,True,,{}
INV-SRC-00079,pint_my,True,,{}
INV-SRC-00080,xrechnung_ubl,False,missing_required_field|tax_amount_mismatch,"{""delivery_date"": ""2025-02-01"", ""tax_amount"": ""35439.57"", ""total_amount"": ""204199.41""}"
INV-SRC-00081,facturx,True,,{}
INV-SRC-00082,xrechnung_ubl,True,,{}
INV-SRC-00083,xrechnung_ubl,True,,{}
INV-SRC-00084,xrechnung_ubl,True,,{}
INV-SRC-00085,facturx,True,,{}
INV-SRC-00086,facturx,True,,{}
INV-SRC-00087,nlcius,False,missing_required_field,"{""buyer_id"": ""DIJK-2092""}"
INV-SRC-00088,pint_sg,True,,{}
INV-SRC-00089,facturx,True,,{}
INV-SRC-00090,xrechnung_ubl,True,,{}
INV-SRC-00091,peppol_bis_3,True,,{}
INV-SRC-00092,nlcius,True,,{}
INV-SRC-00093,xrechnung_ubl,True,,{}
INV-SRC-00094,pint_my,True,,{}
INV-SRC-00095,peppol_bis_3,True,,{}
INV-SRC-00096,peppol_bis_3,True,,{}
INV-SRC-00097,facturx,False,seller_vat_format_invalid,"{""seller_vat"": ""DE302205020""}"
INV-SRC-00098,peppol_bis_3,True,,{}
INV-SRC-00099,pint_sg,True,,{}
INV-SRC-00100,xrechnung_ubl,True,,{}
INV-SRC-00101,nlcius,False,tax_amount_mismatch,"{""tax_amount"": ""343.73"", ""total_amount"": ""5254.13""}"
INV-SRC-00102,xrechnung_ubl,False,tax_amount_mismatch,"{""tax_amount"": ""1657.7"", ""total_amount"": ""9551.53""}"
INV-SRC-00103,pint_my,False,tax_amount_mismatch,"{""tax_amount"": ""29662.72"", ""total_amount"": ""185782.28""}"
INV-SRC-00104,pint_my,True,,{}
INV-SRC-00105,peppol_bis_3,True,,{}
INV-SRC-00106,xrechnung_ubl,True,,{}
INV-SRC-00107,peppol_bis_3,True,,{}
INV-SRC-00108,facturx,True,,{}
INV-SRC-00109,pint_my,False,line_item_structure_incompatible,"{""line_item_structure"": ""flat""}"
INV-SRC-00110,facturx,True,,{}
INV-SRC-00111,peppol_bis_3,True,,{}
INV-SRC-00112,facturx,True,,{}
INV-SRC-00113,xrechnung_ubl,True,,{}
INV-SRC-00114,facturx,False,tax_amount_mismatch,"{""tax_amount"": ""157.66"", ""total_amount"": ""2409.92""}"
INV-SRC-00115,peppol_bis_3,True,,{}
INV-SRC-00116,pint_sg,True,,{}
INV-SRC-00117,facturx,True,,{}
INV-SRC-00118,facturx,True,,{}
INV-SRC-00119,peppol_bis_3,True,,{}
INV-SRC-00120,xrechnung_ubl,True,,{}
INV-SRC-00121,pint_sg,True,,{}
INV-SRC-00122,facturx,True,,{}
INV-SRC-00123,nlcius,False,buyer_vat_missing_for_target,"{""buyer_vat"": ""NL452798524B01""}"
INV-SRC-00124,facturx,True,,{}
INV-SRC-00125,xrechnung_ubl,True,,{}
INV-SRC-00126,peppol_bis_3,True,,{}
INV-SRC-00127,nlcius,True,,{}
INV-SRC-00128,facturx,True,,{}
INV-SRC-00129,nlcius,False,buyer_vat_missing_for_target,"{""buyer_vat"": ""NL984713915B59""}"
INV-SRC-00130,facturx,True,,{}
INV-SRC-00131,peppol_bis_3,False,tax_amount_mismatch,"{""tax_amount"": ""5085.54"", ""total_amount"": ""30513.24""}"
INV-SRC-00132,xrechnung_ubl,True,,{}
INV-SRC-00133,pint_my,True,,{}
INV-SRC-00134,nlcius,True,,{}
INV-SRC-00135,xrechnung_ubl,True,,{}
INV-SRC-00136,xrechnung_ubl,True,,{}
INV-SRC-00137,peppol_bis_3,True,,{}
INV-SRC-00138,peppol_bis_3,True,,{}
INV-SRC-00139,peppol_bis_3,True,,{}
INV-SRC-00140,facturx,True,,{}
INV-SRC-00141,nlcius,True,,{}
INV-SRC-00142,peppol_bis_3,True,,{}
INV-SRC-00143,xrechnung_ubl,True,,{}
INV-SRC-00144,peppol_bis_3,True,,{}
INV-SRC-00145,xrechnung_ubl,True,,{}
INV-SRC-00146,pint_sg,True,,{}
INV-SRC-00147,pint_my,True,,{}
INV-SRC-00148,xrechnung_ubl,False,missing_required_field,"{""buyer_id"": ""SCHM-2941""}"
INV-SRC-00149,xrechnung_ubl,True,,{}
INV-SRC-00150,pint_sg,True,,{}
INV-SRC-00151,xrechnung_ubl,True,,{}
INV-SRC-00152,facturx,True,,{}
INV-SRC-00153,facturx,True,,{}
INV-SRC-00154,facturx,True,,{}
INV-SRC-00155,xrechnung_ubl,True,,{}
INV-SRC-00156,facturx,True,,{}
INV-SRC-00157,nlcius,False,buyer_vat_missing_for_target,"{""buyer_vat"": ""NL587506633B70""}"
INV-SRC-00158,facturx,True,,{}
INV-SRC-00159,pint_sg,True,,{}
INV-SRC-00160,nlcius,True,,{}
INV-SRC-00161,peppol_bis_3,True,,{}
INV-SRC-00162,xrechnung_ubl,True,,{}
INV-SRC-00163,facturx,False,seller_vat_format_invalid,"{""seller_vat"": ""SE887189813129""}"
INV-SRC-00164,pint_sg,False,tax_amount_mismatch,"{""tax_amount"": ""218.24"", ""total_amount"": ""2036.92""}"
INV-SRC-00165,peppol_bis_3,True,,{}
INV-SRC-00166,nlcius,True,,{}
INV-SRC-00167,peppol_bis_3,True,,{}
INV-SRC-00168,pint_my,True,,{}
INV-SRC-00169,peppol_bis_3,True,,{}
INV-SRC-00170,nlcius,True,,{}
INV-SRC-00171,nlcius,True,,{}
INV-SRC-00172,facturx,False,tax_amount_mismatch,"{""tax_amount"": ""4486.73"", ""total_amount"": ""54339.27""}"
INV-SRC-00173,nlcius,True,,{}
INV-SRC-00174,xrechnung_ubl,True,,{}
INV-SRC-00175,peppol_bis_3,True,,{}
INV-SRC-00176,nlcius,True,,{}
INV-SRC-00177,facturx,True,,{}
INV-SRC-00178,facturx,False,currency_not_supported,"{""currency"": ""EUR""}"
INV-SRC-00179,nlcius,True,,{}
INV-SRC-00180,peppol_bis_3,True,,{}
INV-SRC-00181,nlcius,False,missing_required_field,"{""payment_reference"": ""PAY-696360-00181""}"
INV-SRC-00182,xrechnung_ubl,False,tax_amount_mismatch,"{""tax_amount"": ""767.76"", ""total_amount"": ""8445.4""}"
INV-SRC-00183,peppol_bis_3,True,,{}
INV-SRC-00184,nlcius,True,,{}
INV-SRC-00185,facturx,True,,{}
INV-SRC-00186,nlcius,True,,{}
INV-SRC-00187,facturx,True,,{}
INV-SRC-00188,pint_sg,False,tax_amount_mismatch,"{""tax_amount"": ""11459.94"", ""total_amount"": ""202458.94""}"
INV-SRC-00189,nlcius,True,,{}
INV-SRC-00190,pint_sg,False,currency_not_supported,"{""currency"": ""SGD""}"
INV-SRC-00191,facturx,True,,{}
INV-SRC-00192,peppol_bis_3,True,,{}
INV-SRC-00193,xrechnung_ubl,False,missing_required_field|tax_amount_mismatch,"{""delivery_date"": ""2025-11-24"", ""tax_amount"": ""240.74"", ""total_amount"": ""2915.58""}"
INV-SRC-00194,nlcius,True,,{}
INV-SRC-00195,peppol_bis_3,True,,{}
INV-SRC-00196,facturx,True,,{}
INV-SRC-00197,peppol_bis_3,True,,{}
INV-SRC-00198,pint_sg,True,,{}
INV-SRC-00199,xrechnung_ubl,True,,{}
INV-SRC-00200,peppol_bis_3,True,,{}
INV-SRC-00201,facturx,True,,{}
INV-SRC-00202,xrechnung_ubl,True,,{}
INV-SRC-00203,nlcius,True,,{}
INV-SRC-00204,facturx,True,,{}
INV-SRC-00205,xrechnung_ubl,True,,{}
INV-SRC-00206,xrechnung_ubl,False,buyer_vat_missing_for_target,"{""buyer_vat"": ""DE966018648""}"
INV-SRC-00207,nlcius,True,,{}
INV-SRC-00208,facturx,False,tax_amount_mismatch,"{""tax_amount"": ""167.2"", ""total_amount"": ""2555.75""}"
INV-SRC-00209,peppol_bis_3,False,buyer_vat_missing_for_target,"{""buyer_vat"": ""BE0902611398""}"
INV-SRC-00210,nlcius,True,,{}
INV-SRC-00211,nlcius,True,,{}
INV-SRC-00212,nlcius,True,,{}
INV-SRC-00213,facturx,True,,{}
INV-SRC-00214,xrechnung_ubl,True,,{}
INV-SRC-00215,peppol_bis_3,True,,{}
INV-SRC-00216,nlcius,True,,{}
INV-SRC-00217,peppol_bis_3,True,,{}
INV-SRC-00218,facturx,True,,{}
INV-SRC-00219,facturx,True,,{}
INV-SRC-00220,pint_my,True,,{}
INV-SRC-00221,peppol_bis_3,True,,{}
INV-SRC-00222,xrechnung_ubl,False,missing_required_field,"{""delivery_date"": ""2024-04-08""}"
INV-SRC-00223,xrechnung_ubl,True,,{}
INV-SRC-00224,peppol_bis_3,True,,{}
INV-SRC-00225,xrechnung_ubl,True,,{}
INV-SRC-00226,nlcius,True,,{}
INV-SRC-00227,peppol_bis_3,True,,{}
INV-SRC-00228,pint_sg,True,,{}
INV-SRC-00229,xrechnung_ubl,True,,{}
INV-SRC-00230,facturx,False,line_item_structure_incompatible|tax_amount_mismatch,"{""line_item_structure"": ""flat"", ""tax_amount"": ""4433.23"", ""total_amount"": ""26599.37""}"
INV-SRC-00231,peppol_bis_3,True,,{}
INV-SRC-00232,nlcius,True,,{}
INV-SRC-00233,xrechnung_ubl,False,tax_amount_mismatch,"{""tax_amount"": ""4159.72"", ""total_amount"": ""79791.07""}"
INV-SRC-00234,facturx,True,,{}
INV-SRC-00235,facturx,False,tax_amount_mismatch,"{""tax_amount"": ""4470.93"", ""total_amount"": ""78986.39""}"
INV-SRC-00236,peppol_bis_3,True,,{}
INV-SRC-00237,peppol_bis_3,True,,{}
INV-SRC-00238,peppol_bis_3,True,,{}
INV-SRC-00239,pint_my,True,,{}
INV-SRC-00240,facturx,False,missing_required_field,"{""delivery_date"": ""2024-08-06""}"
INV-SRC-00241,pint_sg,False,missing_required_field|buyer_vat_missing_for_target,"{""delivery_date"": ""2025-02-06"", ""buyer_vat"": ""SG311649133J""}"
INV-SRC-00242,facturx,False,currency_not_supported|tax_amount_mismatch,"{""currency"": ""EUR"", ""tax_amount"": ""1580.66"", ""total_amount"": ""9107.6""}"
INV-SRC-00243,peppol_bis_3,True,,{}
INV-SRC-00244,xrechnung_ubl,True,,{}
INV-SRC-00245,xrechnung_ubl,True,,{}
INV-SRC-00246,xrechnung_ubl,True,,{}
INV-SRC-00247,facturx,True,,{}
INV-SRC-00248,nlcius,True,,{}
INV-SRC-00249,pint_sg,False,currency_not_supported,"{""currency"": ""SGD""}"
INV-SRC-00250,xrechnung_ubl,False,currency_not_supported,"{""currency"": ""EUR""}"
INV-SRC-00251,facturx,True,,{}
INV-SRC-00252,peppol_bis_3,True,,{}
INV-SRC-00253,nlcius,True,,{}
INV-SRC-00254,nlcius,True,,{}
INV-SRC-00255,facturx,True,,{}
INV-SRC-00256,nlcius,True,,{}
INV-SRC-00257,facturx,True,,{}
INV-SRC-00258,pint_my,True,,{}
INV-SRC-00259,nlcius,True,,{}
INV-SRC-00260,nlcius,True,,{}
INV-SRC-00261,nlcius,False,missing_required_field,"{""buyer_id"": ""SMIT-7069""}"
INV-SRC-00262,facturx,True,,{}
INV-SRC-00263,facturx,False,tax_amount_mismatch,"{""tax_amount"": ""4998.97"", ""total_amount"": ""76412.87""}"
INV-SRC-00264,nlcius,True,,{}
INV-SRC-00265,xrechnung_ubl,True,,{}
INV-SRC-00266,facturx,True,,{}
INV-SRC-00267,xrechnung_ubl,True,,{}
INV-SRC-00268,xrechnung_ubl,True,,{}
INV-SRC-00269,facturx,True,,{}
INV-SRC-00270,peppol_bis_3,True,,{}
INV-SRC-00271,facturx,True,,{}
INV-SRC-00272,peppol_bis_3,False,missing_required_field,"{""payment_reference"": ""PAY-124828-00272""}"
INV-SRC-00273,facturx,True,,{}
INV-SRC-00274,facturx,True,,{}
INV-SRC-00275,nlcius,True,,{}
INV-SRC-00276,xrechnung_ubl,True,,{}
INV-SRC-00277,pint_sg,False,currency_not_supported,"{""currency"": ""SGD""}"
INV-SRC-00278,facturx,True,,{}
INV-SRC-00279,nlcius,False,tax_amount_mismatch,"{""tax_amount"": ""16546.46"", ""total_amount"": ""252924.46""}"
INV-SRC-00280,nlcius,True,,{}
INV-SRC-00281,pint_sg,False,missing_required_field,"{""delivery_date"": ""2025-06-29""}"
INV-SRC-00282,facturx,True,,{}
INV-SRC-00283,peppol_bis_3,True,,{}
INV-SRC-00284,peppol_bis_3,False,buyer_vat_missing_for_target,"{""buyer_vat"": ""BE0149498194""}"
INV-SRC-00285,nlcius,False,buyer_vat_missing_for_target,"{""buyer_vat"": ""NL526351004B62""}"
INV-SRC-00286,xrechnung_ubl,True,,{}
INV-SRC-00287,xrechnung_ubl,False,buyer_vat_missing_for_target,"{""buyer_vat"": ""DE626325144""}"
INV-SRC-00288,facturx,True,,{}
INV-SRC-00289,peppol_bis_3,True,,{}
INV-SRC-00290,peppol_bis_3,True,,{}
INV-SRC-00291,facturx,False,tax_amount_mismatch,"{""tax_amount"": ""3020.17"", ""total_amount"": ""46165.46""}"
INV-SRC-00292,nlcius,True,,{}
INV-SRC-00293,xrechnung_ubl,False,seller_vat_format_invalid|buyer_vat_missing_for_target,"{""seller_vat"": ""MY373476427372"", ""buyer_vat"": ""DE037638821""}"
INV-SRC-00294,facturx,True,,{}
INV-SRC-00295,nlcius,True,,{}
INV-SRC-00296,peppol_bis_3,True,,{}
INV-SRC-00297,peppol_bis_3,True,,{}
INV-SRC-00298,facturx,False,tax_amount_mismatch,"{""tax_amount"": ""21183.08"", ""total_amount"": ""132672.96""}"
INV-SRC-00299,facturx,False,missing_required_field,"{""buyer_id"": ""MORE-3014""}"
INV-SRC-00300,peppol_bis_3,True,,{}
INV-SRC-00301,nlcius,False,tax_amount_mismatch,"{""tax_amount"": ""19747.91"", ""total_amount"": ""123684.3""}"
INV-SRC-00302,peppol_bis_3,True,,{}
INV-SRC-00303,facturx,True,,{}
INV-SRC-00304,xrechnung_ubl,True,,{}
INV-SRC-00305,pint_my,True,,{}
INV-SRC-00306,xrechnung_ubl,True,,{}
INV-SRC-00307,peppol_bis_3,True,,{}
INV-SRC-00308,peppol_bis_3,True,,{}
INV-SRC-00309,facturx,False,line_item_structure_incompatible,"{""line_item_structure"": ""flat""}"
INV-SRC-00310,facturx,True,,{}
INV-SRC-00311,nlcius,True,,{}
INV-SRC-00312,pint_sg,True,,{}
INV-SRC-00313,peppol_bis_3,True,,{}
INV-SRC-00314,peppol_bis_3,True,,{}
INV-SRC-00315,facturx,True,,{}
INV-SRC-00316,xrechnung_ubl,True,,{}
INV-SRC-00317,peppol_bis_3,True,,{}
INV-SRC-00318,pint_sg,False,missing_required_field,"{""delivery_date"": ""2025-09-18""}"
INV-SRC-00319,nlcius,True,,{}
INV-SRC-00320,peppol_bis_3,True,,{}
INV-SRC-00321,xrechnung_ubl,True,,{}
INV-SRC-00322,pint_sg,True,,{}
INV-SRC-00323,xrechnung_ubl,False,currency_not_supported,"{""currency"": ""EUR""}"
INV-SRC-00324,nlcius,True,,{}
INV-SRC-00325,peppol_bis_3,True,,{}
INV-SRC-00326,peppol_bis_3,True,,{}
INV-SRC-00327,xrechnung_ubl,False,buyer_vat_missing_for_target,"{""buyer_vat"": ""DE287942968""}"
INV-SRC-00328,xrechnung_ubl,True,,{}
INV-SRC-00329,xrechnung_ubl,False,missing_required_field,"{""buyer_id"": ""WEBE-1005""}"
INV-SRC-00330,facturx,True,,{}
INV-SRC-00331,facturx,True,,{}
INV-SRC-00332,peppol_bis_3,True,,{}
INV-SRC-00333,peppol_bis_3,True,,{}
INV-SRC-00334,xrechnung_ubl,True,,{}
INV-SRC-00335,facturx,True,,{}
INV-SRC-00336,facturx,False,currency_not_supported,"{""currency"": ""EUR""}"
INV-SRC-00337,nlcius,True,,{}
INV-SRC-00338,facturx,True,,{}
INV-SRC-00339,facturx,True,,{}
INV-SRC-00340,xrechnung_ubl,True,,{}
INV-SRC-00341,facturx,True,,{}
INV-SRC-00342,peppol_bis_3,True,,{}
INV-SRC-00343,facturx,True,,{}
INV-SRC-00344,xrechnung_ubl,True,,{}
INV-SRC-00345,pint_my,True,,{}
INV-SRC-00346,pint_sg,True,,{}
INV-SRC-00347,pint_sg,True,,{}
INV-SRC-00348,peppol_bis_3,False,tax_amount_mismatch,"{""tax_amount"": ""45170.63"", ""total_amount"": ""282910.8""}"
INV-SRC-00349,pint_my,True,,{}
INV-SRC-00350,nlcius,True,,{}
INV-SRC-00351,nlcius,True,,{}
INV-SRC-00352,xrechnung_ubl,True,,{}
INV-SRC-00353,xrechnung_ubl,True,,{}
INV-SRC-00354,pint_sg,True,,{}
INV-SRC-00355,xrechnung_ubl,True,,{}
INV-SRC-00356,pint_sg,True,,{}
INV-SRC-00357,peppol_bis_3,False,seller_vat_format_invalid,"{""seller_vat"": ""NL852013626B08""}"
INV-SRC-00358,nlcius,True,,{}
INV-SRC-00359,facturx,True,,{}
INV-SRC-00360,xrechnung_ubl,True,,{}
INV-SRC-00361,facturx,True,,{}
INV-SRC-00362,nlcius,True,,{}
INV-SRC-00363,nlcius,True,,{}
INV-SRC-00364,xrechnung_ubl,True,,{}
INV-SRC-00365,xrechnung_ubl,True,,{}
INV-SRC-00366,facturx,True,,{}
INV-SRC-00367,peppol_bis_3,True,,{}
INV-SRC-00368,nlcius,True,,{}
INV-SRC-00369,facturx,True,,{}
INV-SRC-00370,peppol_bis_3,True,,{}
INV-SRC-00371,peppol_bis_3,True,,{}
INV-SRC-00372,peppol_bis_3,True,,{}
INV-SRC-00373,pint_sg,False,currency_not_supported,"{""currency"": ""SGD""}"
INV-SRC-00374,xrechnung_ubl,True,,{}
INV-SRC-00375,xrechnung_ubl,True,,{}
INV-SRC-00376,peppol_bis_3,True,,{}
INV-SRC-00377,peppol_bis_3,True,,{}
INV-SRC-00378,peppol_bis_3,True,,{}
INV-SRC-00379,peppol_bis_3,False,missing_required_field,"{""payment_reference"": ""PAY-654617-00379""}"
INV-SRC-00380,nlcius,False,tax_amount_mismatch,"{""tax_amount"": ""502.88"", ""total_amount"": ""3149.64""}"
INV-SRC-00381,peppol_bis_3,True,,{}
INV-SRC-00382,facturx,True,,{}
INV-SRC-00383,peppol_bis_3,False,missing_required_field,"{""payment_reference"": ""PAY-705125-00383""}"
INV-SRC-00384,xrechnung_ubl,False,currency_not_supported,"{""currency"": ""EUR""}"
INV-SRC-00385,facturx,True,,{}
INV-SRC-00386,peppol_bis_3,True,,{}
INV-SRC-00387,pint_sg,False,missing_required_field,"{""delivery_date"": ""2025-09-13""}"
INV-SRC-00388,xrechnung_ubl,True,,{}
INV-SRC-00389,peppol_bis_3,True,,{}
INV-SRC-00390,nlcius,True,,{}
INV-SRC-00391,nlcius,True,,{}
INV-SRC-00392,xrechnung_ubl,True,,{}
INV-SRC-00393,nlcius,True,,{}
INV-SRC-00394,pint_my,True,,{}
INV-SRC-00395,facturx,True,,{}
INV-SRC-00396,peppol_bis_3,True,,{}
INV-SRC-00397,nlcius,False,missing_required_field,"{""payment_reference"": ""PAY-385081-00397""}"
INV-SRC-00398,facturx,True,,{}
INV-SRC-00399,facturx,True,,{}
INV-SRC-00400,nlcius,True,,{}
INV-SRC-00401,facturx,True,,{}
INV-SRC-00402,facturx,False,tax_amount_mismatch,"{""tax_amount"": ""1517.34"", ""total_amount"": ""9503.36""}"
INV-SRC-00403,nlcius,True,,{}
INV-SRC-00404,pint_my,False,missing_required_field|credit_note_not_supported,"{""buyer_id"": ""HARM-8796"", ""subtotal"": ""219599.67"", ""tax_amount"": ""41723.94"", ""total_amount"": ""261323.61""}"
INV-SRC-00405,nlcius,True,,{}
INV-SRC-00406,pint_sg,True,,{}
INV-SRC-00407,nlcius,True,,{}
INV-SRC-00408,xrechnung_ubl,True,,{}
INV-SRC-00409,xrechnung_ubl,True,,{}
INV-SRC-00410,peppol_bis_3,False,tax_amount_mismatch,"{""tax_amount"": ""1511.91"", ""total_amount"": ""9469.35""}"
INV-SRC-00411,nlcius,True,,{}
INV-SRC-00412,pint_sg,True,,{}
INV-SRC-00413,peppol_bis_3,True,,{}
INV-SRC-00414,xrechnung_ubl,False,buyer_vat_missing_for_target,"{""buyer_vat"": ""DE271826533""}"
INV-SRC-00415,xrechnung_ubl,True,,{}
INV-SRC-00416,nlcius,True,,{}
INV-SRC-00417,nlcius,True,,{}
INV-SRC-00418,facturx,True,,{}
INV-SRC-00419,facturx,False,missing_required_field|credit_note_not_supported,"{""buyer_id"": ""DUPO-8641"", ""subtotal"": ""237037.65"", ""tax_amount"": ""45037.15"", ""total_amount"": ""282074.8""}"
INV-SRC-00420,xrechnung_ubl,False,seller_vat_format_invalid,"{""seller_vat"": ""NO370342444MVA""}"
INV-SRC-00421,pint_sg,True,,{}
INV-SRC-00422,xrechnung_ubl,True,,{}
INV-SRC-00423,pint_my,True,,{}
INV-SRC-00424,xrechnung_ubl,True,,{}
INV-SRC-00425,nlcius,False,seller_vat_format_invalid,"{""seller_vat"": ""FRZF671560587""}"
INV-SRC-00426,xrechnung_ubl,True,,{}
INV-SRC-00427,facturx,True,,{}
INV-SRC-00428,pint_sg,True,,{}
INV-SRC-00429,facturx,True,,{}
INV-SRC-00430,facturx,True,,{}
INV-SRC-00431,peppol_bis_3,True,,{}
INV-SRC-00432,peppol_bis_3,True,,{}
INV-SRC-00433,pint_sg,True,,{}
INV-SRC-00434,xrechnung_ubl,True,,{}
INV-SRC-00435,facturx,True,,{}
INV-SRC-00436,facturx,True,,{}
INV-SRC-00437,peppol_bis_3,False,seller_vat_format_invalid,"{""seller_vat"": ""NL022234998B01""}"
INV-SRC-00438,peppol_bis_3,True,,{}
INV-SRC-00439,peppol_bis_3,False,missing_required_field,"{""payment_reference"": ""PAY-169315-00439""}"
INV-SRC-00440,peppol_bis_3,True,,{}
INV-SRC-00441,facturx,True,,{}
INV-SRC-00442,nlcius,True,,{}
INV-SRC-00443,nlcius,False,tax_amount_mismatch,"{""tax_amount"": ""4369.91"", ""total_amount"": ""27369.44""}"
INV-SRC-00444,pint_sg,True,,{}
INV-SRC-00445,xrechnung_ubl,False,tax_amount_mismatch,"{""tax_amount"": ""8448.21"", ""total_amount"": ""50689.25""}"
INV-SRC-00446,pint_my,True,,{}
INV-SRC-00447,peppol_bis_3,True,,{}
INV-SRC-00448,nlcius,False,buyer_vat_missing_for_target,"{""buyer_vat"": ""NL401315350B69""}"
INV-SRC-00449,xrechnung_ubl,True,,{}
INV-SRC-00450,xrechnung_ubl,False,seller_vat_format_invalid,"{""seller_vat"": ""SG207623811M""}"
INV-SRC-00451,pint_my,True,,{}
INV-SRC-00452,pint_my,True,,{}
INV-SRC-00453,peppol_bis_3,True,,{}
INV-SRC-00454,nlcius,True,,{}
INV-SRC-00455,peppol_bis_3,True,,{}
INV-SRC-00456,xrechnung_ubl,True,,{}
INV-SRC-00457,peppol_bis_3,False,currency_not_supported,"{""currency"": ""EUR""}"
INV-SRC-00458,pint_sg,True,,{}
INV-SRC-00459,facturx,False,tax_amount_mismatch,"{""tax_amount"": ""6.71"", ""total_amount"": ""102.56""}"
INV-SRC-00460,facturx,True,,{}
INV-SRC-00461,nlcius,True,,{}
INV-SRC-00462,pint_my,True,,{}
