invoice_id,target_format,is_mapping_valid,mapping_errors,corrected_fields
INV_0000053,F_PINT_MY,0,"missing_required_field,tax_amount_mismatch,currency_not_supported","{""issue_date"": ""ARBITRARY_DEFAULT_DATE"", ""tax_amount"": 230.5, ""total_amount"": 4840.45, ""currency"": ""MYR""}"
INV_0000054,F_PINT_MY,1,,{}
INV_0000055,F_PINT_SG,1,,{}
INV_0000056,F_ZUGFERD,1,,{}
INV_0000057,F_PINT_MY,1,,{}
INV_0000058,F_PEPPOL,1,,{}
INV_0000059,F_PINT_MY,1,,{}
INV_0000060,F_ZUGFERD,0,line_item_structure_incompatible,"{""line_items_json"": ""{\""invoice_lines\"": [{\""line\"": {\""id\"": \""1\"", \""item_details\"": {\""description\"": \""Consulting Services\"", \""price\"": 3320.12, \""qty\"": 1}}}]}""}"
INV_0000061,F_ZUGFERD,0,"seller_vat_format_invalid,tax_amount_mismatch","{""seller_vat"": ""UNKNOWN"", ""tax_amount"": 43.47, ""total_amount"": 664.45}"
INV_0000062,F_FACTURX,1,,{}
INV_0000063,F_PINT_MY,1,,{}
INV_0000064,F_PEPPOL,1,,{}
INV_0000065,F_PINT_MY,0,"line_item_structure_incompatible,currency_not_supported","{""line_items_json"": ""{\""invoice_lines\"": [{\""line\"": {\""id\"": \""1\"", \""item_details\"": {\""description\"": \""Consulting Services\"", \""price\"": 4821.61, \""qty\"": 1}}}]}"", ""currency"": ""MYR""}"
INV_0000066,F_ZUGFERD,1,,{}
INV_0000067,F_ZUGFERD,1,,{}
INV_0000068,F_PINT_MY,1,,{}
INV_0000069,F_PINT_MY,1,,{}
INV_0000070,F_PINT_SG,0,"tax_amount_mismatch,currency_not_supported","{""tax_amount"": 661.94, ""total_amount"": 4145.85, ""currency"": ""SGD""}"
INV_0000071,F_PINT_SG,1,,{}
INV_0000072,F_PINT_SG,1,,{}
INV_0000073,F_PINT_MY,0,buyer_vat_missing_for_target,"{""buyer_vat"": ""BE829137330""}"
INV_0000074,F_ZUGFERD,1,,{}
INV_0000075,F_PEPPOL,0,"missing_required_field,currency_not_supported,seller_vat_format_invalid","{""issue_date"": ""ARBITRARY_DEFAULT_DATE"", ""currency"": ""EUR"", ""seller_vat"": ""DE393587744""}"
INV_0000076,F_PINT_MY,0,line_item_structure_incompatible,"{""line_items_json"": ""{\""invoice_lines\"": [{\""line\"": {\""id\"": \""1\"", \""item_details\"": {\""description\"": \""Consulting Services\"", \""price\"": 2138.06, \""qty\"": 1}}}]}""}"
INV_0000077,F_XREC_CII,0,seller_vat_format_invalid,"{""seller_vat"": ""DE913126162""}"
INV_0000078,F_PINT_MY,1,,{}
INV_0000079,F_PEPPOL,0,seller_vat_format_invalid,"{""seller_vat"": ""UNKNOWN""}"
INV_0000080,F_PINT_MY,0,"line_item_structure_incompatible,buyer_vat_missing_for_target,tax_amount_mismatch","{""line_items_json"": ""{\""invoice_lines\"": [{\""line\"": {\""id\"": \""1\"", \""item_details\"": {\""description\"": \""Consulting Services\"", \""price\"": 3384.64, \""qty\"": 1}}}]}"", ""buyer_vat"": ""FR544328940"", ""tax_amount"": 236.92, ""total_amount"": 3621.56}"
INV_0000081,F_PEPPOL,1,,{}
INV_0000082,F_PINT_MY,1,,{}
INV_0000083,F_PEPPOL,1,,{}
INV_0000084,F_XREC_CII,0,"currency_not_supported,missing_required_field","{""currency"": ""EUR"", ""issue_date"": ""ARBITRARY_DEFAULT_DATE""}"
INV_0000085,F_PINT_SG,0,"currency_not_supported,line_item_structure_incompatible","{""currency"": ""SGD"", ""line_items_json"": ""[{\""id\"": \""1\"", \""description\"": \""Consulting Services\"", \""qty\"": 1, \""price\"": 4791.22}]""}"
INV_0000086,F_PEPPOL,0,"seller_vat_format_invalid,tax_amount_mismatch","{""seller_vat"": ""UNKNOWN"", ""tax_amount"": 445.62, ""total_amount"": 2567.63}"
INV_0000087,F_PINT_MY,1,,{}
INV_0000088,F_NLCIUS,1,,{}
INV_0000089,F_XREC_CII,1,,{}
INV_0000090,F_FACTURX,0,"missing_required_field,line_item_structure_incompatible","{""issue_date"": ""ARBITRARY_DEFAULT_DATE"", ""line_items_json"": ""{\""invoice_lines\"": [{\""line\"": {\""id\"": \""1\"", \""item_details\"": {\""description\"": \""Consulting Services\"", \""price\"": 1306.26, \""qty\"": 1}}}]}""}"
INV_0000091,F_ZUGFERD,1,,{}
INV_0000092,F_PEPPOL,1,,{}
INV_0000093,F_PEPPOL,1,,{}
INV_0000094,F_NLCIUS,0,credit_note_not_supported,"{""subtotal"": 2555.5, ""tax_amount"": 127.78, ""total_amount"": 2683.28}"
INV_0000095,F_PINT_MY,1,,{}
INV_0000096,F_PEPPOL,1,,{}
INV_0000097,F_XREC_CII,1,,{}
INV_0000098,F_ZUGFERD,1,,{}
INV_0000099,F_PINT_SG,1,,{}
INV_0000100,F_FACTURX,0,seller_vat_format_invalid,"{""seller_vat"": ""BE553456129""}"
INV_0000101,F_PINT_MY,1,,{}
INV_0000102,F_PINT_SG,0,"seller_vat_format_invalid,tax_amount_mismatch","{""seller_vat"": ""DE645098869"", ""tax_amount"": 203.71, ""total_amount"": 3113.79}"
INV_0000103,F_PINT_MY,1,,{}
INV_0000104,F_ZUGFERD,1,,{}
INV_0000105,F_PINT_MY,0,seller_vat_format_invalid,"{""seller_vat"": ""UNKNOWN""}"
INV_0000106,F_PINT_MY,1,,{}
INV_0000107,F_PEPPOL,1,,{}
INV_0000108,F_XREC_UBL,1,,{}
INV_0000109,F_XREC_CII,0,"credit_note_not_supported,tax_amount_mismatch,currency_not_supported","{""subtotal"": 1488.01, ""tax_amount"": 312.48, ""total_amount"": 1800.49, ""currency"": ""EUR""}"
INV_0000110,F_PINT_MY,1,,{}
INV_0000111,F_PINT_MY,0,"currency_not_supported,buyer_vat_missing_for_target,missing_required_field","{""currency"": ""MYR"", ""buyer_vat"": ""DE836665942"", ""issue_date"": ""ARBITRARY_DEFAULT_DATE""}"
INV_0000112,F_ZUGFERD,0,"missing_required_field,currency_not_supported","{""issue_date"": ""ARBITRARY_DEFAULT_DATE"", ""currency"": ""EUR""}"
INV_0000113,F_PINT_MY,1,,{}
INV_0000114,F_PINT_MY,1,,{}
INV_0000115,F_ZUGFERD,1,,{}
INV_0000116,F_PEPPOL,1,,{}
INV_0000117,F_ZUGFERD,1,,{}
INV_0000118,F_PINT_MY,1,,{}
INV_0000119,F_FACTURX,1,,{}
INV_0000120,F_PEPPOL,1,,{}
INV_0000121,F_XREC_CII,1,,{}
INV_0000122,F_NLCIUS,0,"line_item_structure_incompatible,missing_required_field,tax_amount_mismatch","{""line_items_json"": ""[{\""id\"": \""1\"", \""description\"": \""Consulting Services\"", \""qty\"": 1, \""price\"": 2630.87}]"", ""issue_date"": ""ARBITRARY_DEFAULT_DATE"", ""tax_amount"": 131.54, ""total_amount"": 2762.41}"
INV_0000123,F_NLCIUS,1,,{}
INV_0000124,F_PEPPOL,0,tax_amount_mismatch,"{""tax_amount"": 77.93, ""total_amount"": 1191.15}"
INV_0000125,F_PINT_SG,1,,{}
INV_0000126,F_PINT_MY,1,,{}
INV_0000127,F_PEPPOL,1,,{}
INV_0000128,F_PINT_SG,1,,{}
INV_0000129,F_PEPPOL,1,,{}
INV_0000130,F_XREC_CII,1,,{}
INV_0000131,F_PEPPOL,1,,{}
INV_0000132,F_PEPPOL,1,,{}
INV_0000133,F_PINT_SG,1,,{}
INV_0000134,F_PEPPOL,1,,{}
INV_0000135,F_ZUGFERD,1,,{}
INV_0000136,F_PINT_SG,1,,{}
INV_0000137,F_ZUGFERD,1,,{}
INV_0000138,F_PEPPOL,1,,{}
INV_0000139,F_ZUGFERD,0,seller_vat_format_invalid,"{""seller_vat"": ""DE846564420""}"
INV_0000140,F_NLCIUS,1,,{}
INV_0000141,F_PEPPOL,1,,{}
INV_0000142,F_NLCIUS,1,,{}
INV_0000143,F_XREC_CII,0,"line_item_structure_incompatible,currency_not_supported","{""line_items_json"": ""[{\""id\"": \""1\"", \""description\"": \""Consulting Services\"", \""qty\"": 1, \""price\"": 4680.8}]"", ""currency"": ""EUR""}"
INV_0000144,F_ZUGFERD,1,,{}
INV_0000145,F_NLCIUS,1,,{}
INV_0000146,F_PINT_SG,1,,{}
INV_0000147,F_PINT_MY,1,,{}
INV_0000148,F_NLCIUS,1,,{}
INV_0000149,F_FACTURX,1,,{}
INV_0000150,F_PINT_MY,1,,{}
INV_0000151,F_NLCIUS,1,,{}
INV_0000152,F_ZUGFERD,0,seller_vat_format_invalid,"{""seller_vat"": ""7481ABCDA""}"
INV_0000153,F_XREC_CII,0,seller_vat_format_invalid,"{""seller_vat"": ""4598ABCDC""}"
INV_0000154,F_PINT_SG,1,,{}
INV_0000155,F_PINT_MY,1,,{}
INV_0000156,F_PEPPOL,1,,{}
INV_0000157,F_PEPPOL,0,"tax_amount_mismatch,line_item_structure_incompatible","{""tax_amount"": 731.78, ""total_amount"": 4216.46, ""line_items_json"": ""{\""invoice_lines\"": [{\""line\"": {\""id\"": \""1\"", \""item_details\"": {\""description\"": \""Consulting Services\"", \""price\"": 3484.68, \""qty\"": 1}}}]}""}"
INV_0000158,F_PINT_SG,0,"line_item_structure_incompatible,missing_required_field","{""line_items_json"": ""[{\""id\"": \""1\"", \""description\"": \""Consulting Services\"", \""qty\"": 1, \""price\"": 3258.42}]"", ""issue_date"": ""ARBITRARY_DEFAULT_DATE""}"
INV_0000159,F_FACTURX,1,,{}
INV_0000160,F_ZUGFERD,1,,{}
INV_0000161,F_PINT_MY,1,,{}
INV_0000162,F_PINT_SG,1,,{}
INV_0000163,F_PINT_MY,1,,{}
INV_0000164,F_PEPPOL,0,"seller_vat_format_invalid,tax_amount_mismatch","{""seller_vat"": ""C44795538"", ""tax_amount"": 22.02, ""total_amount"": 336.53}"
INV_0000165,F_ZUGFERD,1,,{}
INV_0000166,F_PEPPOL,1,,{}
INV_0000167,F_ZUGFERD,0,currency_not_supported,"{""currency"": ""EUR""}"
INV_0000168,F_FACTURX,1,,{}
INV_0000169,F_PINT_SG,1,,{}
INV_0000170,F_PINT_MY,1,,{}
INV_0000171,F_ZUGFERD,1,,{}
INV_0000172,F_FACTURX,0,seller_vat_format_invalid,"{""seller_vat"": ""2612ABCDA""}"
INV_0000173,F_XREC_UBL,1,,{}
INV_0000174,F_PEPPOL,1,,{}
INV_0000175,F_PEPPOL,0,"buyer_vat_missing_for_target,tax_amount_mismatch,line_item_structure_incompatible","{""buyer_vat"": ""C91907952"", ""tax_amount"": 198.92, ""total_amount"": 1146.14, ""line_items_json"": ""{\""invoice_lines\"": [{\""line\"": {\""id\"": \""1\"", \""item_details\"": {\""description\"": \""Consulting Services\"", \""price\"": 947.22, \""qty\"": 1}}}]}""}"
INV_0000176,F_XREC_CII,0,"tax_amount_mismatch,missing_required_field,currency_not_supported","{""tax_amount"": 305.34, ""total_amount"": 4667.29, ""issue_date"": ""ARBITRARY_DEFAULT_DATE"", ""currency"": ""EUR""}"
INV_0000177,F_ZUGFERD,0,missing_required_field,"{""issue_date"": ""ARBITRARY_DEFAULT_DATE""}"
INV_0000178,F_PEPPOL,1,,{}
INV_0000179,F_FACTURX,1,,{}
INV_0000180,F_PINT_SG,0,missing_required_field,"{""issue_date"": ""ARBITRARY_DEFAULT_DATE""}"
INV_0000181,F_XREC_UBL,1,,{}
INV_0000182,F_FACTURX,0,seller_vat_format_invalid,"{""seller_vat"": ""FR940381893""}"
INV_0000183,F_NLCIUS,0,line_item_structure_incompatible,"{""line_items_json"": ""[{\""id\"": \""1\"", \""description\"": \""Consulting Services\"", \""qty\"": 1, \""price\"": 3499.6}]""}"
INV_0000184,F_PINT_MY,1,,{}
INV_0000185,F_PINT_SG,1,,{}
INV_0000186,F_PINT_SG,1,,{}
INV_0000187,F_PINT_SG,1,,{}
INV_0000188,F_PEPPOL,0,"missing_required_field,buyer_vat_missing_for_target","{""issue_date"": ""ARBITRARY_DEFAULT_DATE"", ""buyer_vat"": ""3938ABCDB""}"
INV_0000189,F_FACTURX,1,,{}
INV_0000190,F_PEPPOL,1,,{}
INV_0000191,F_PINT_SG,1,,{}
INV_0000192,F_ZUGFERD,1,,{}
INV_0000193,F_PEPPOL,1,,{}
INV_0000194,F_PINT_MY,1,,{}
INV_0000195,F_ZUGFERD,0,tax_amount_mismatch,"{""tax_amount"": 713.16, ""total_amount"": 4466.65}"
INV_0000196,F_PINT_MY,1,,{}
INV_0000197,F_FACTURX,0,seller_vat_format_invalid,"{""seller_vat"": ""UNKNOWN""}"
INV_0000198,F_FACTURX,1,,{}
INV_0000199,F_ZUGFERD,1,,{}
INV_0000200,F_PINT_SG,1,,{}
INV_0000201,F_PINT_SG,1,,{}
INV_0000202,F_XREC_CII,0,"tax_amount_mismatch,seller_vat_format_invalid,currency_not_supported","{""tax_amount"": 77.13, ""total_amount"": 1619.79, ""seller_vat"": ""7226ABCDC"", ""currency"": ""EUR""}"
INV_0000203,F_PINT_MY,1,,{}
INV_0000204,F_PEPPOL,1,,{}
INV_0000205,F_PEPPOL,1,,{}
INV_0000206,F_PINT_MY,1,,{}
INV_0000207,F_ZUGFERD,1,,{}
INV_0000208,F_FACTURX,0,"tax_amount_mismatch,seller_vat_format_invalid,currency_not_supported","{""tax_amount"": 232.54, ""total_amount"": 1395.22, ""seller_vat"": ""DE720551525"", ""currency"": ""EUR""}"
INV_0000209,F_PINT_MY,1,,{}
INV_0000210,F_PINT_MY,1,,{}
INV_0000211,F_PINT_SG,1,,{}
INV_0000212,F_FACTURX,1,,{}
INV_0000213,F_FACTURX,1,,{}
INV_0000214,F_XREC_CII,1,,{}
INV_0000215,F_PINT_SG,0,"line_item_structure_incompatible,tax_amount_mismatch","{""line_items_json"": ""[{\""id\"": \""1\"", \""description\"": \""Consulting Services\"", \""qty\"": 1, \""price\"": 4429.95}]"", ""tax_amount"": 310.1, ""total_amount"": 4740.05}"
INV_0000216,F_NLCIUS,1,,{}
INV_0000217,F_XREC_UBL,1,,{}
INV_0000218,F_PINT_SG,1,,{}
INV_0000219,F_PINT_SG,1,,{}
INV_0000220,F_PEPPOL,0,missing_required_field,"{""issue_date"": ""ARBITRARY_DEFAULT_DATE""}"
INV_0000221,F_PEPPOL,1,,{}
INV_0000222,F_ZUGFERD,1,,{}
INV_0000223,F_XREC_UBL,1,,{}
INV_0000224,F_FACTURX,1,,{}
INV_0000225,F_XREC_UBL,1,,{}
INV_0000226,F_PINT_SG,1,,{}
INV_0000227,F_PEPPOL,1,,{}
INV_0000228,F_PINT_MY,0,"missing_required_field,currency_not_supported","{""issue_date"": ""ARBITRARY_DEFAULT_DATE"", ""currency"": ""MYR""}"
INV_0000229,F_XREC_UBL,1,,{}
INV_0000230,F_PEPPOL,0,"seller_vat_format_invalid,line_item_structure_incompatible","{""seller_vat"": ""BE168747287"", ""line_items_json"": ""{\""invoice_lines\"": [{\""line\"": {\""id\"": \""1\"", \""item_details\"": {\""description\"": \""Consulting Services\"", \""price\"": 4526.13, \""qty\"": 1}}}]}""}"
INV_0000231,F_PINT_MY,1,,{}
INV_0000232,F_PEPPOL,0,"missing_required_field,buyer_vat_missing_for_target","{""issue_date"": ""ARBITRARY_DEFAULT_DATE"", ""buyer_vat"": ""NL519977113""}"
INV_0000233,F_NLCIUS,1,,{}
INV_0000234,F_NLCIUS,1,,{}
INV_0000235,F_PINT_MY,1,,{}
INV_0000236,F_PINT_SG,1,,{}
INV_0000237,F_PEPPOL,1,,{}
INV_0000238,F_PINT_SG,1,,{}
INV_0000239,F_ZUGFERD,1,,{}
INV_0000240,F_ZUGFERD,1,,{}
INV_0000241,F_PEPPOL,1,,{}
INV_0000242,F_NLCIUS,0,buyer_vat_missing_for_target,"{""buyer_vat"": ""NL652955706""}"
INV_0000243,F_PEPPOL,1,,{}
INV_0000244,F_NLCIUS,1,,{}
INV_0000245,F_ZUGFERD,1,,{}
INV_0000246,F_PINT_SG,1,,{}
INV_0000247,F_PINT_SG,1,,{}
INV_0000248,F_XREC_CII,1,,{}
INV_0000249,F_PINT_SG,1,,{}
INV_0000250,F_PINT_MY,1,,{}
INV_0000251,F_PINT_MY,1,,{}
INV_0000252,F_ZUGFERD,1,,{}
INV_0000253,F_PINT_MY,1,,{}
INV_0000254,F_XREC_UBL,1,,{}
INV_0000255,F_PINT_MY,0,tax_amount_mismatch,"{""tax_amount"": 233.61, ""total_amount"": 3570.88}"
INV_0000256,F_ZUGFERD,1,,{}
INV_0000257,F_NLCIUS,1,,{}
INV_0000258,F_PINT_SG,1,,{}
INV_0000259,F_ZUGFERD,1,,{}
INV_0000260,F_NLCIUS,1,,{}
INV_0000261,F_PINT_SG,1,,{}
INV_0000262,F_PINT_SG,1,,{}
INV_0000263,F_PINT_SG,1,,{}
INV_0000264,F_PINT_SG,1,,{}
INV_0000265,F_PEPPOL,0,"buyer_vat_missing_for_target,seller_vat_format_invalid","{""buyer_vat"": ""9138ABCDC"", ""seller_vat"": ""UNKNOWN""}"
INV_0000266,F_PINT_SG,1,,{}
INV_0000267,F_PEPPOL,1,,{}
INV_0000268,F_PINT_MY,0,"buyer_vat_missing_for_target,tax_amount_mismatch","{""buyer_vat"": ""FR451424185"", ""tax_amount"": 488.58, ""total_amount"": 2931.46}"
INV_0000269,F_XREC_CII,0,"credit_note_not_supported,missing_required_field","{""subtotal"": 370.45, ""tax_amount"": 18.52, ""total_amount"": 388.97, ""issue_date"": ""ARBITRARY_DEFAULT_DATE""}"
INV_0000270,F_PINT_SG,1,,{}
INV_0000271,F_PINT_SG,1,,{}
INV_0000272,F_PEPPOL,1,,{}
INV_0000273,F_PINT_SG,0,"seller_vat_format_invalid,tax_amount_mismatch,line_item_structure_incompatible","{""seller_vat"": ""DE454190155"", ""tax_amount"": 238.82, ""total_amount"": 1376.04, ""line_items_json"": ""[{\""id\"": \""1\"", \""description\"": \""Consulting Services\"", \""qty\"": 1, \""price\"": 1137.22}]""}"
INV_0000274,F_PINT_SG,1,,{}
INV_0000275,F_PEPPOL,1,,{}
INV_0000276,F_PINT_SG,1,,{}
INV_0000277,F_PINT_MY,1,,{}
INV_0000278,F_FACTURX,0,tax_amount_mismatch,"{""tax_amount"": 158.24, ""total_amount"": 911.76}"
INV_0000279,F_PEPPOL,1,,{}
INV_0000280,F_FACTURX,1,,{}
INV_0000281,F_PEPPOL,1,,{}
INV_0000282,F_FACTURX,0,tax_amount_mismatch,"{""tax_amount"": 73.45, ""total_amount"": 1122.67}"
INV_0000283,F_XREC_UBL,1,,{}
INV_0000284,F_PEPPOL,1,,{}
INV_0000285,F_XREC_CII,0,"credit_note_not_supported,seller_vat_format_invalid","{""subtotal"": 1227.31, ""tax_amount"": 61.37, ""total_amount"": 1288.68, ""seller_vat"": ""C84384510""}"
INV_0000286,F_PEPPOL,0,"seller_vat_format_invalid,buyer_vat_missing_for_target","{""seller_vat"": ""C90050918"", ""buyer_vat"": ""C49276764""}"
INV_0000287,F_NLCIUS,0,"buyer_vat_missing_for_target,credit_note_not_supported","{""buyer_vat"": ""2862ABCDA"", ""subtotal"": 1745.87, ""tax_amount"": 87.29, ""total_amount"": 1833.16}"
INV_0000288,F_NLCIUS,0,"buyer_vat_missing_for_target,seller_vat_format_invalid,currency_not_supported","{""buyer_vat"": ""FR716243819"", ""seller_vat"": ""C96261621"", ""currency"": ""EUR""}"
INV_0000289,F_ZUGFERD,1,,{}
INV_0000290,F_PINT_MY,0,"buyer_vat_missing_for_target,tax_amount_mismatch","{""buyer_vat"": ""UNKNOWN"", ""tax_amount"": 245.14, ""total_amount"": 5148.04}"
INV_0000291,F_PEPPOL,0,tax_amount_mismatch,"{""tax_amount"": 258.0, ""total_amount"": 3943.75}"
INV_0000292,F_XREC_UBL,1,,{}
INV_0000293,F_FACTURX,1,,{}
INV_0000294,F_XREC_CII,1,,{}
INV_0000295,F_PEPPOL,0,"line_item_structure_incompatible,tax_amount_mismatch,currency_not_supported","{""line_items_json"": ""{\""invoice_lines\"": [{\""line\"": {\""id\"": \""1\"", \""item_details\"": {\""description\"": \""Consulting Services\"", \""price\"": 1976.48, \""qty\"": 1}}}]}"", ""tax_amount"": 395.3, ""total_amount"": 2371.78, ""currency"": ""EUR""}"
INV_0000296,F_PEPPOL,1,,{}
INV_0000297,F_ZUGFERD,1,,{}
INV_0000298,F_PEPPOL,0,tax_amount_mismatch,"{""tax_amount"": 901.46, ""total_amount"": 5408.77}"
INV_0000299,F_NLCIUS,1,,{}
INV_0000300,F_PINT_MY,1,,{}
INV_0000301,F_PINT_SG,1,,{}
INV_0000302,F_XREC_CII,0,seller_vat_format_invalid,"{""seller_vat"": ""BE866673993""}"
INV_0000303,F_XREC_UBL,1,,{}
INV_0000304,F_PEPPOL,1,,{}
INV_0000305,F_PEPPOL,0,buyer_vat_missing_for_target,"{""buyer_vat"": ""DE841139461""}"
INV_0000306,F_FACTURX,1,,{}
INV_0000307,F_ZUGFERD,1,,{}
INV_0000308,F_PEPPOL,0,currency_not_supported,"{""currency"": ""EUR""}"
INV_0000309,F_PINT_SG,1,,{}
INV_0000310,F_FACTURX,1,,{}
INV_0000311,F_PINT_SG,1,,{}
INV_0000312,F_PINT_MY,1,,{}
INV_0000313,F_ZUGFERD,1,,{}
INV_0000314,F_PEPPOL,1,,{}
INV_0000315,F_PEPPOL,1,,{}
INV_0000316,F_XREC_CII,1,,{}
INV_0000317,F_PINT_SG,1,,{}
INV_0000318,F_PEPPOL,1,,{}
INV_0000319,F_PINT_SG,1,,{}
INV_0000320,F_ZUGFERD,1,,{}
INV_0000321,F_PINT_MY,0,"missing_required_field,seller_vat_format_invalid,tax_amount_mismatch","{""issue_date"": ""ARBITRARY_DEFAULT_DATE"", ""seller_vat"": ""FR889579134"", ""tax_amount"": 788.77, ""total_amount"": 4940.2}"
INV_0000322,F_XREC_CII,1,,{}
INV_0000323,F_PINT_MY,1,,{}
INV_0000324,F_XREC_UBL,0,seller_vat_format_invalid,"{""seller_vat"": ""4203ABCDD""}"
INV_0000325,F_PINT_SG,1,,{}
INV_0000326,F_PEPPOL,1,,{}
INV_0000327,F_PEPPOL,0,tax_amount_mismatch,"{""tax_amount"": 28.64, ""total_amount"": 601.51}"
INV_0000328,F_PINT_SG,0,"tax_amount_mismatch,currency_not_supported","{""tax_amount"": 383.42, ""total_amount"": 2209.22, ""currency"": ""SGD""}"
INV_0000329,F_NLCIUS,1,,{}
INV_0000330,F_ZUGFERD,1,,{}
INV_0000331,F_FACTURX,1,,{}
INV_0000332,F_ZUGFERD,1,,{}
INV_0000333,F_ZUGFERD,1,,{}
INV_0000334,F_ZUGFERD,1,,{}
INV_0000335,F_PINT_SG,0,missing_required_field,"{""issue_date"": ""ARBITRARY_DEFAULT_DATE""}"
INV_0000336,F_NLCIUS,1,,{}
INV_0000337,F_PINT_SG,0,tax_amount_mismatch,"{""tax_amount"": 673.34, ""total_amount"": 4040.06}"
INV_0000338,F_FACTURX,1,,{}
INV_0000339,F_ZUGFERD,1,,{}
INV_0000340,F_FACTURX,1,,{}
INV_0000341,F_PEPPOL,0,"line_item_structure_incompatible,missing_required_field,seller_vat_format_invalid","{""line_items_json"": ""{\""invoice_lines\"": [{\""line\"": {\""id\"": \""1\"", \""item_details\"": {\""description\"": \""Consulting Services\"", \""price\"": 2305.57, \""qty\"": 1}}}]}"", ""issue_date"": ""ARBITRARY_DEFAULT_DATE"", ""seller_vat"": ""FR428786222""}"
INV_0000342,F_FACTURX,1,,{}
INV_0000343,F_FACTURX,1,,{}
INV_0000344,F_XREC_CII,1,,{}
INV_0000345,F_PINT_SG,1,,{}
INV_0000346,F_PEPPOL,0,"tax_amount_mismatch,buyer_vat_missing_for_target","{""tax_amount"": 79.98, ""total_amount"": 500.93, ""buyer_vat"": ""UNKNOWN""}"
INV_0000347,F_ZUGFERD,1,,{}
INV_0000348,F_PEPPOL,1,,{}
INV_0000349,F_FACTURX,0,"seller_vat_format_invalid,currency_not_supported","{""seller_vat"": ""NL241640592"", ""currency"": ""EUR""}"
INV_0000350,F_PEPPOL,1,,{}
INV_0000351,F_PEPPOL,1,,{}
