invoice_id,target_format,is_mapping_valid,mapping_errors,corrected_fields
INV-SRC-00080,peppol_bis_3,False,tax_amount_mismatch,"{""tax_amount"": ""30293.09"", ""total_amount"": ""181758.53""}"
INV-SRC-00081,facturx,True,,{}
INV-SRC-00082,nlcius,True,,{}
INV-SRC-00083,nlcius,True,,{}
INV-SRC-00084,nlcius,True,,{}
INV-SRC-00085,pint_sg,True,,{}
INV-SRC-00086,facturx,True,,{}
INV-SRC-00087,facturx,False,currency_not_supported,"{""currency"": ""EUR""}"
INV-SRC-00088,xrechnung_ubl,True,,{}
INV-SRC-00089,pint_sg,True,,{}
INV-SRC-00090,pint_sg,True,,{}
INV-SRC-00091,nlcius,True,,{}
INV-SRC-00092,facturx,True,,{}
INV-SRC-00093,facturx,True,,{}
INV-SRC-00094,peppol_bis_3,True,,{}
INV-SRC-00095,xrechnung_ubl,True,,{}
INV-SRC-00096,facturx,True,,{}
INV-SRC-00097,xrechnung_ubl,False,tax_amount_mismatch|buyer_vat_missing_for_target,"{""tax_amount"": ""3479.75"", ""total_amount"": ""66747.93"", ""buyer_vat"": ""DE448850155""}"
INV-SRC-00098,xrechnung_ubl,True,,{}
INV-SRC-00099,peppol_bis_3,True,,{}
INV-SRC-00100,peppol_bis_3,True,,{}
INV-SRC-00101,peppol_bis_3,False,seller_vat_format_invalid,"{""seller_vat"": ""FRAK278469973""}"
INV-SRC-00102,xrechnung_ubl,False,currency_not_supported,"{""currency"": ""EUR""}"
INV-SRC-00103,nlcius,False,currency_not_supported,"{""currency"": ""EUR""}"
INV-SRC-00104,xrechnung_ubl,True,,{}
INV-SRC-00105,facturx,True,,{}
INV-SRC-00106,nlcius,True,,{}
INV-SRC-00107,peppol_bis_3,True,,{}
INV-SRC-00108,nlcius,True,,{}
INV-SRC-00109,peppol_bis_3,False,tax_amount_mismatch,"{""tax_amount"": ""3957.57"", ""total_amount"": ""23745.42""}"
INV-SRC-00110,xrechnung_ubl,True,,{}
INV-SRC-00111,facturx,True,,{}
INV-SRC-00112,pint_sg,True,,{}
INV-SRC-00113,facturx,True,,{}
INV-SRC-00114,xrechnung_ubl,False,currency_not_supported|missing_required_field,"{""currency"": ""EUR"", ""delivery_date"": ""2026-01-14""}"
INV-SRC-00115,peppol_bis_3,True,,{}
INV-SRC-00116,facturx,True,,{}
INV-SRC-00117,xrechnung_ubl,True,,{}
INV-SRC-00118,peppol_bis_3,True,,{}
INV-SRC-00119,pint_my,True,,{}
INV-SRC-00120,pint_my,True,,{}
INV-SRC-00121,facturx,True,,{}
INV-SRC-00122,xrechnung_ubl,True,,{}
INV-SRC-00123,nlcius,False,buyer_vat_missing_for_target,"{""buyer_vat"": ""NL711477320B10""}"
INV-SRC-00124,xrechnung_ubl,True,,{}
INV-SRC-00125,facturx,True,,{}
INV-SRC-00126,nlcius,True,,{}
INV-SRC-00127,nlcius,True,,{}
INV-SRC-00128,nlcius,True,,{}
INV-SRC-00129,nlcius,False,line_item_structure_incompatible,"{""line_item_structure"": ""nested""}"
INV-SRC-00130,peppol_bis_3,True,,{}
INV-SRC-00131,xrechnung_ubl,False,tax_amount_mismatch,"{""tax_amount"": ""62.92"", ""total_amount"": ""1111.61""}"
INV-SRC-00132,nlcius,True,,{}
INV-SRC-00133,xrechnung_ubl,True,,{}
INV-SRC-00134,pint_my,True,,{}
INV-SRC-00135,nlcius,True,,{}
INV-SRC-00136,facturx,True,,{}
INV-SRC-00137,facturx,True,,{}
INV-SRC-00138,xrechnung_ubl,True,,{}
INV-SRC-00139,facturx,True,,{}
INV-SRC-00140,xrechnung_ubl,True,,{}
INV-SRC-00141,xrechnung_ubl,True,,{}
INV-SRC-00142,peppol_bis_3,True,,{}
INV-SRC-00143,peppol_bis_3,True,,{}
INV-SRC-00144,facturx,True,,{}
INV-SRC-00145,peppol_bis_3,True,,{}
INV-SRC-00146,pint_sg,True,,{}
INV-SRC-00147,pint_sg,True,,{}
INV-SRC-00148,xrechnung_ubl,False,line_item_structure_incompatible,"{""line_item_structure"": ""nested""}"
INV-SRC-00149,xrechnung_ubl,True,,{}
INV-SRC-00150,xrechnung_ubl,True,,{}
INV-SRC-00151,facturx,True,,{}
INV-SRC-00152,nlcius,True,,{}
INV-SRC-00153,peppol_bis_3,True,,{}
INV-SRC-00154,xrechnung_ubl,True,,{}
INV-SRC-00155,facturx,True,,{}
INV-SRC-00156,peppol_bis_3,True,,{}
INV-SRC-00157,peppol_bis_3,False,tax_amount_mismatch|line_item_structure_incompatible,"{""tax_amount"": ""25602.89"", ""total_amount"": ""222548.19"", ""line_item_structure"": ""nested""}"
INV-SRC-00158,facturx,True,,{}
INV-SRC-00159,facturx,False,tax_amount_mismatch,"{""tax_amount"": ""42229.91"", ""total_amount"": ""264492.6""}"
INV-SRC-00160,peppol_bis_3,True,,{}
INV-SRC-00161,facturx,True,,{}
INV-SRC-00162,facturx,True,,{}
INV-SRC-00163,facturx,False,missing_required_field,"{""delivery_date"": ""2025-07-14""}"
INV-SRC-00164,pint_sg,False,line_item_structure_incompatible,"{""line_item_structure"": ""nested""}"
INV-SRC-00165,pint_sg,True,,{}
INV-SRC-00166,xrechnung_ubl,True,,{}
INV-SRC-00167,xrechnung_ubl,True,,{}
INV-SRC-00168,peppol_bis_3,True,,{}
INV-SRC-00169,peppol_bis_3,True,,{}
INV-SRC-00170,facturx,True,,{}
INV-SRC-00171,nlcius,True,,{}
INV-SRC-00172,nlcius,False,missing_required_field,"{""payment_reference"": ""PAY-160200-00172""}"
INV-SRC-00173,facturx,True,,{}
INV-SRC-00174,peppol_bis_3,True,,{}
INV-SRC-00175,nlcius,True,,{}
INV-SRC-00176,nlcius,True,,{}
INV-SRC-00177,xrechnung_ubl,True,,{}
INV-SRC-00178,facturx,True,,{}
INV-SRC-00179,pint_sg,True,,{}
INV-SRC-00180,xrechnung_ubl,True,,{}
INV-SRC-00181,pint_my,False,tax_amount_mismatch,"{""tax_amount"": ""47351.05"", ""total_amount"": ""296567.1""}"
INV-SRC-00182,facturx,False,tax_amount_mismatch,"{""tax_amount"": ""5119.07"", ""total_amount"": ""32061.54""}"
INV-SRC-00183,pint_sg,True,,{}
INV-SRC-00184,facturx,True,,{}
INV-SRC-00185,peppol_bis_3,True,,{}
INV-SRC-00186,xrechnung_ubl,True,,{}
INV-SRC-00187,xrechnung_ubl,True,,{}
INV-SRC-00188,facturx,True,,{}
INV-SRC-00189,peppol_bis_3,True,,{}
INV-SRC-00190,peppol_bis_3,False,buyer_vat_missing_for_target,"{""buyer_vat"": ""BE0157660538""}"
INV-SRC-00191,pint_my,True,,{}
INV-SRC-00192,nlcius,True,,{}
INV-SRC-00193,xrechnung_ubl,False,currency_not_supported|buyer_vat_missing_for_target,"{""currency"": ""EUR"", ""buyer_vat"": ""DE994237676""}"
INV-SRC-00194,peppol_bis_3,True,,{}
INV-SRC-00195,facturx,True,,{}
INV-SRC-00196,facturx,True,,{}
INV-SRC-00197,nlcius,True,,{}
INV-SRC-00198,pint_my,True,,{}
INV-SRC-00199,facturx,True,,{}
INV-SRC-00200,nlcius,True,,{}
INV-SRC-00201,xrechnung_ubl,True,,{}
INV-SRC-00202,xrechnung_ubl,True,,{}
INV-SRC-00203,xrechnung_ubl,True,,{}
INV-SRC-00204,facturx,True,,{}
INV-SRC-00205,nlcius,True,,{}
INV-SRC-00206,pint_sg,False,buyer_vat_missing_for_target,"{""buyer_vat"": ""SG661912841D""}"
INV-SRC-00207,facturx,True,,{}
INV-SRC-00208,xrechnung_ubl,False,currency_not_supported,"{""currency"": ""EUR""}"
INV-SRC-00209,pint_sg,False,seller_vat_format_invalid,"{""seller_vat"": ""MY08509549305""}"
INV-SRC-00210,pint_sg,True,,{}
INV-SRC-00211,pint_sg,True,,{}
INV-SRC-00212,facturx,True,,{}
INV-SRC-00213,pint_my,True,,{}
INV-SRC-00214,nlcius,True,,{}
INV-SRC-00215,facturx,True,,{}
INV-SRC-00216,pint_sg,True,,{}
INV-SRC-00217,facturx,True,,{}
INV-SRC-00218,pint_sg,True,,{}
INV-SRC-00219,nlcius,True,,{}
INV-SRC-00220,facturx,True,,{}
INV-SRC-00221,xrechnung_ubl,True,,{}
INV-SRC-00222,facturx,False,seller_vat_format_invalid,"{""seller_vat"": ""DE435884183""}"
INV-SRC-00223,peppol_bis_3,True,,{}
INV-SRC-00224,peppol_bis_3,True,,{}
INV-SRC-00225,facturx,True,,{}
INV-SRC-00226,peppol_bis_3,True,,{}
INV-SRC-00227,facturx,True,,{}
INV-SRC-00228,peppol_bis_3,True,,{}
INV-SRC-00229,xrechnung_ubl,True,,{}
INV-SRC-00230,xrechnung_ubl,False,seller_vat_format_invalid|buyer_vat_missing_for_target,"{""seller_vat"": ""NL125652373B41"", ""buyer_vat"": ""DE517734547""}"
INV-SRC-00231,nlcius,True,,{}
INV-SRC-00232,xrechnung_ubl,True,,{}
INV-SRC-00233,pint_my,False,currency_not_supported,"{""currency"": ""MYR""}"
INV-SRC-00234,nlcius,True,,{}
INV-SRC-00235,pint_my,False,line_item_structure_incompatible,"{""line_item_structure"": ""flat""}"
INV-SRC-00236,pint_sg,True,,{}
INV-SRC-00237,peppol_bis_3,True,,{}
INV-SRC-00238,facturx,False,currency_not_supported,"{""currency"": ""EUR""}"
INV-SRC-00239,facturx,True,,{}
INV-SRC-00240,peppol_bis_3,False,currency_not_supported,"{""currency"": ""EUR""}"
INV-SRC-00241,peppol_bis_3,False,seller_vat_format_invalid|currency_not_supported,"{""seller_vat"": ""FRDH842547681"", ""currency"": ""EUR""}"
INV-SRC-00242,pint_sg,False,tax_amount_mismatch,"{""tax_amount"": ""0.0"", ""total_amount"": ""130329.37""}"
INV-SRC-00243,peppol_bis_3,True,,{}
INV-SRC-00244,pint_my,True,,{}
INV-SRC-00245,xrechnung_ubl,True,,{}
INV-SRC-00246,xrechnung_ubl,True,,{}
INV-SRC-00247,xrechnung_ubl,True,,{}
INV-SRC-00248,pint_my,True,,{}
INV-SRC-00249,xrechnung_ubl,False,tax_amount_mismatch|buyer_vat_missing_for_target,"{""tax_amount"": ""8347.42"", ""total_amount"": ""48097.03"", ""buyer_vat"": ""DE951239728""}"
INV-SRC-00250,pint_my,False,currency_not_supported,"{""currency"": ""MYR""}"
INV-SRC-00251,facturx,True,,{}
INV-SRC-00252,facturx,True,,{}
INV-SRC-00253,peppol_bis_3,True,,{}
INV-SRC-00254,peppol_bis_3,True,,{}
INV-SRC-00255,xrechnung_ubl,True,,{}
INV-SRC-00256,pint_sg,True,,{}
INV-SRC-00257,peppol_bis_3,True,,{}
INV-SRC-00258,facturx,True,,{}
INV-SRC-00259,pint_sg,True,,{}
INV-SRC-00260,nlcius,True,,{}
INV-SRC-00261,xrechnung_ubl,False,missing_required_field,"{""delivery_date"": ""2025-05-05""}"
INV-SRC-00262,xrechnung_ubl,True,,{}
INV-SRC-00263,xrechnung_ubl,False,seller_vat_format_invalid|buyer_vat_missing_for_target,"{""seller_vat"": ""FI34250733"", ""buyer_vat"": ""DE055978245""}"
INV-SRC-00264,peppol_bis_3,True,,{}
INV-SRC-00265,facturx,True,,{}
INV-SRC-00266,xrechnung_ubl,True,,{}
INV-SRC-00267,xrechnung_ubl,True,,{}
INV-SRC-00268,xrechnung_ubl,True,,{}
INV-SRC-00269,peppol_bis_3,True,,{}
INV-SRC-00270,pint_sg,True,,{}
INV-SRC-00271,facturx,True,,{}
INV-SRC-00272,pint_sg,False,buyer_vat_missing_for_target,"{""buyer_vat"": ""SG423597371D""}"
INV-SRC-00273,nlcius,True,,{}
INV-SRC-00274,nlcius,True,,{}
INV-SRC-00275,xrechnung_ubl,True,,{}
INV-SRC-00276,xrechnung_ubl,True,,{}
INV-SRC-00277,facturx,False,missing_required_field,"{""delivery_date"": ""2024-06-16""}"
INV-SRC-00278,peppol_bis_3,True,,{}
INV-SRC-00279,xrechnung_ubl,False,seller_vat_format_invalid,"{""seller_vat"": ""MY0478768868""}"
INV-SRC-00280,pint_sg,True,,{}
INV-SRC-00281,xrechnung_ubl,False,tax_amount_mismatch|seller_vat_format_invalid,"{""tax_amount"": ""24624.89"", ""total_amount"": ""200516.95"", ""seller_vat"": ""FI26574223""}"
INV-SRC-00282,facturx,False,missing_required_field,"{""buyer_id"": ""MART-8907""}"
INV-SRC-00283,xrechnung_ubl,True,,{}
INV-SRC-00284,facturx,True,,{}
INV-SRC-00285,nlcius,False,seller_vat_format_invalid,"{""seller_vat"": ""NO765725659MVA""}"
INV-SRC-00286,nlcius,True,,{}
INV-SRC-00287,pint_my,False,missing_required_field|currency_not_supported,"{""buyer_id"": ""WIRA-9695"", ""currency"": ""MYR""}"
INV-SRC-00288,nlcius,True,,{}
INV-SRC-00289,facturx,True,,{}
INV-SRC-00290,pint_sg,True,,{}
INV-SRC-00291,pint_my,False,tax_amount_mismatch,"{""tax_amount"": ""3638.52"", ""total_amount"": ""22788.6""}"
INV-SRC-00292,nlcius,True,,{}
INV-SRC-00293,peppol_bis_3,False,tax_amount_mismatch,"{""tax_amount"": ""294.15"", ""total_amount"": ""1764.91""}"
INV-SRC-00294,facturx,True,,{}
INV-SRC-00295,facturx,True,,{}
INV-SRC-00296,xrechnung_ubl,True,,{}
INV-SRC-00297,nlcius,True,,{}
INV-SRC-00298,nlcius,False,missing_required_field,"{""buyer_id"": ""SMIT-5705""}"
INV-SRC-00299,xrechnung_ubl,False,buyer_vat_missing_for_target,"{""buyer_vat"": ""DE401648188""}"
INV-SRC-00300,xrechnung_ubl,True,,{}
INV-SRC-00301,peppol_bis_3,True,,{}
INV-SRC-00302,nlcius,True,,{}
INV-SRC-00303,nlcius,True,,{}
INV-SRC-00304,facturx,True,,{}
INV-SRC-00305,facturx,True,,{}
INV-SRC-00306,xrechnung_ubl,True,,{}
INV-SRC-00307,xrechnung_ubl,True,,{}
INV-SRC-00308,peppol_bis_3,True,,{}
INV-SRC-00309,peppol_bis_3,False,tax_amount_mismatch,"{""tax_amount"": ""148.21"", ""total_amount"": ""928.27""}"
INV-SRC-00310,pint_my,True,,{}
INV-SRC-00311,xrechnung_ubl,True,,{}
INV-SRC-00312,facturx,True,,{}
INV-SRC-00313,xrechnung_ubl,True,,{}
INV-SRC-00314,facturx,True,,{}
INV-SRC-00315,peppol_bis_3,True,,{}
INV-SRC-00316,nlcius,True,,{}
INV-SRC-00317,peppol_bis_3,True,,{}
INV-SRC-00318,xrechnung_ubl,False,line_item_structure_incompatible|missing_required_field,"{""line_item_structure"": ""nested"", ""delivery_date"": ""2024-07-01""}"
INV-SRC-00319,nlcius,True,,{}
INV-SRC-00320,pint_my,True,,{}
INV-SRC-00321,nlcius,True,,{}
INV-SRC-00322,peppol_bis_3,True,,{}
INV-SRC-00323,xrechnung_ubl,False,missing_required_field,"{""delivery_date"": ""2025-05-13""}"
INV-SRC-00324,nlcius,True,,{}
INV-SRC-00325,xrechnung_ubl,True,,{}
INV-SRC-00326,xrechnung_ubl,True,,{}
INV-SRC-00327,facturx,False,tax_amount_mismatch|credit_note_not_supported,"{""tax_amount"": ""520.08"", ""total_amount"": ""5034.69"", ""subtotal"": ""4514.61""}"
INV-SRC-00328,pint_sg,True,,{}
INV-SRC-00329,facturx,False,missing_required_field,"{""buyer_id"": ""MART-8754""}"
INV-SRC-00330,xrechnung_ubl,True,,{}
INV-SRC-00331,pint_sg,True,,{}
INV-SRC-00332,pint_my,True,,{}
INV-SRC-00333,nlcius,True,,{}
INV-SRC-00334,pint_sg,True,,{}
INV-SRC-00335,nlcius,True,,{}
INV-SRC-00336,pint_sg,False,tax_amount_mismatch|seller_vat_format_invalid,"{""tax_amount"": ""28598.21"", ""total_amount"": ""171589.26"", ""seller_vat"": ""FRC3524445446""}"
INV-SRC-00337,nlcius,True,,{}
INV-SRC-00338,peppol_bis_3,True,,{}
INV-SRC-00339,facturx,True,,{}
INV-SRC-00340,xrechnung_ubl,True,,{}
INV-SRC-00341,pint_sg,True,,{}
INV-SRC-00342,nlcius,True,,{}
INV-SRC-00343,pint_my,True,,{}
INV-SRC-00344,xrechnung_ubl,True,,{}
INV-SRC-00345,nlcius,True,,{}
INV-SRC-00346,pint_sg,True,,{}
INV-SRC-00347,facturx,True,,{}
INV-SRC-00348,peppol_bis_3,False,buyer_vat_missing_for_target,"{""buyer_vat"": ""BE0028165064""}"
INV-SRC-00349,peppol_bis_3,True,,{}
INV-SRC-00350,peppol_bis_3,True,,{}
INV-SRC-00351,facturx,False,missing_required_field,"{""buyer_id"": ""LEFE-3121""}"
INV-SRC-00352,nlcius,True,,{}
INV-SRC-00353,xrechnung_ubl,True,,{}
INV-SRC-00354,facturx,True,,{}
INV-SRC-00355,xrechnung_ubl,True,,{}
INV-SRC-00356,xrechnung_ubl,True,,{}
INV-SRC-00357,xrechnung_ubl,False,currency_not_supported,"{""currency"": ""EUR""}"
INV-SRC-00358,nlcius,True,,{}
INV-SRC-00359,facturx,True,,{}
INV-SRC-00360,nlcius,True,,{}
INV-SRC-00361,xrechnung_ubl,True,,{}
INV-SRC-00362,xrechnung_ubl,True,,{}
INV-SRC-00363,peppol_bis_3,True,,{}
INV-SRC-00364,peppol_bis_3,True,,{}
INV-SRC-00365,pint_sg,True,,{}
INV-SRC-00366,nlcius,True,,{}
INV-SRC-00367,facturx,True,,{}
INV-SRC-00368,facturx,True,,{}
INV-SRC-00369,peppol_bis_3,True,,{}
INV-SRC-00370,pint_sg,True,,{}
INV-SRC-00371,pint_my,True,,{}
INV-SRC-00372,nlcius,True,,{}
INV-SRC-00373,nlcius,False,tax_amount_mismatch,"{""tax_amount"": ""0.0"", ""total_amount"": ""4678.74""}"
INV-SRC-00374,peppol_bis_3,True,,{}
INV-SRC-00375,nlcius,True,,{}
INV-SRC-00376,peppol_bis_3,True,,{}
INV-SRC-00377,nlcius,True,,{}
INV-SRC-00378,facturx,True,,{}
INV-SRC-00379,facturx,False,tax_amount_mismatch,"{""tax_amount"": ""262.72"", ""total_amount"": ""1645.47""}"
INV-SRC-00380,facturx,False,tax_amount_mismatch,"{""tax_amount"": ""37835.5"", ""total_amount"": ""236969.69""}"
INV-SRC-00381,facturx,True,,{}
INV-SRC-00382,facturx,True,,{}
INV-SRC-00383,peppol_bis_3,False,seller_vat_format_invalid,"{""seller_vat"": ""CHE397814590""}"
INV-SRC-00384,facturx,False,tax_amount_mismatch,"{""tax_amount"": ""545.19"", ""total_amount"": ""3414.62""}"
INV-SRC-00385,facturx,True,,{}
INV-SRC-00386,xrechnung_ubl,True,,{}
INV-SRC-00387,facturx,False,tax_amount_mismatch,"{""tax_amount"": ""14710.49"", ""total_amount"": ""259885.37""}"
INV-SRC-00388,pint_sg,True,,{}
INV-SRC-00389,pint_sg,True,,{}
INV-SRC-00390,xrechnung_ubl,True,,{}
INV-SRC-00391,nlcius,True,,{}
INV-SRC-00392,facturx,True,,{}
INV-SRC-00393,facturx,True,,{}
INV-SRC-00394,facturx,True,,{}
INV-SRC-00395,xrechnung_ubl,True,,{}
INV-SRC-00396,facturx,True,,{}
INV-SRC-00397,facturx,False,currency_not_supported,"{""currency"": ""EUR""}"
INV-SRC-00398,pint_my,False,missing_required_field,"{""buyer_id"": ""BEST-9247""}"
INV-SRC-00399,nlcius,True,,{}
INV-SRC-00400,nlcius,True,,{}
INV-SRC-00401,facturx,True,,{}
INV-SRC-00402,nlcius,False,missing_required_field,"{""buyer_id"": ""BAKK-9633""}"
INV-SRC-00403,pint_my,True,,{}
INV-SRC-00404,peppol_bis_3,False,buyer_vat_missing_for_target,"{""buyer_vat"": ""BE0209617300""}"
INV-SRC-00405,pint_my,True,,{}
INV-SRC-00406,pint_sg,True,,{}
INV-SRC-00407,nlcius,True,,{}
INV-SRC-00408,pint_sg,True,,{}
INV-SRC-00409,nlcius,True,,{}
INV-SRC-00410,pint_my,False,seller_vat_format_invalid|missing_required_field,"{""seller_vat"": ""SG324202483Q"", ""buyer_id"": ""BEST-2639""}"
INV-SRC-00411,nlcius,True,,{}
INV-SRC-00412,pint_sg,True,,{}
INV-SRC-00413,xrechnung_ubl,True,,{}
INV-SRC-00414,nlcius,False,tax_amount_mismatch,"{""tax_amount"": ""377.14"", ""total_amount"": ""7234.15""}"
INV-SRC-00415,pint_my,True,,{}
INV-SRC-00416,pint_sg,True,,{}
INV-SRC-00417,peppol_bis_3,True,,{}
INV-SRC-00418,nlcius,True,,{}
INV-SRC-00419,peppol_bis_3,False,tax_amount_mismatch,"{""tax_amount"": ""10248.44"", ""total_amount"": ""196583.72""}"
INV-SRC-00420,pint_my,True,,{}
INV-SRC-00421,xrechnung_ubl,True,,{}
INV-SRC-00422,peppol_bis_3,False,missing_required_field,"{""buyer_id"": ""VAN-9337""}"
INV-SRC-00423,peppol_bis_3,True,,{}
INV-SRC-00424,nlcius,True,,{}
INV-SRC-00425,facturx,False,seller_vat_format_invalid,"{""seller_vat"": ""CHE860506306""}"
INV-SRC-00426,xrechnung_ubl,True,,{}
INV-SRC-00427,nlcius,True,,{}
INV-SRC-00428,peppol_bis_3,True,,{}
INV-SRC-00429,facturx,True,,{}
INV-SRC-00430,peppol_bis_3,True,,{}
INV-SRC-00431,facturx,True,,{}
INV-SRC-00432,peppol_bis_3,True,,{}
INV-SRC-00433,xrechnung_ubl,True,,{}
INV-SRC-00434,peppol_bis_3,True,,{}
INV-SRC-00435,pint_my,True,,{}
INV-SRC-00436,nlcius,False,missing_required_field,"{""buyer_id"": ""SMIT-7268""}"
INV-SRC-00437,facturx,False,tax_amount_mismatch,"{""tax_amount"": ""2004.66"", ""total_amount"": ""22051.22""}"
INV-SRC-00438,peppol_bis_3,True,,{}
INV-SRC-00439,nlcius,False,seller_vat_format_invalid|buyer_vat_missing_for_target,"{""seller_vat"": ""BE0870847795"", ""buyer_vat"": ""NL417675539B81""}"
INV-SRC-00440,facturx,True,,{}
INV-SRC-00441,xrechnung_ubl,True,,{}
INV-SRC-00442,facturx,True,,{}
INV-SRC-00443,pint_my,False,tax_amount_mismatch,"{""tax_amount"": ""0.0"", ""total_amount"": ""478.73""}"
INV-SRC-00444,xrechnung_ubl,True,,{}
INV-SRC-00445,peppol_bis_3,True,,{}
INV-SRC-00446,facturx,True,,{}
INV-SRC-00447,facturx,True,,{}
INV-SRC-00448,facturx,False,missing_required_field,"{""delivery_date"": ""2024-04-29""}"
INV-SRC-00449,nlcius,True,,{}
INV-SRC-00450,peppol_bis_3,False,seller_vat_format_invalid,"{""seller_vat"": ""FRXE615381168""}"
INV-SRC-00451,facturx,True,,{}
INV-SRC-00452,pint_sg,True,,{}
INV-SRC-00453,pint_my,True,,{}
INV-SRC-00454,pint_sg,True,,{}
INV-SRC-00455,facturx,True,,{}
INV-SRC-00456,peppol_bis_3,True,,{}
INV-SRC-00457,facturx,False,tax_amount_mismatch,"{""tax_amount"": ""15.69"", ""total_amount"": ""98.25""}"
INV-SRC-00458,nlcius,True,,{}
INV-SRC-00459,nlcius,False,tax_amount_mismatch,"{""tax_amount"": ""1056.22"", ""total_amount"": ""16145.03""}"
INV-SRC-00460,xrechnung_ubl,True,,{}
INV-SRC-00461,nlcius,True,,{}
INV-SRC-00462,peppol_bis_3,True,,{}
